name,url,abbr,source,,,
Anglia Ruskin University,https://www.anglia.ac.uk,,uk:edu
Arts Educational Schools,https://artsed.co.uk,,uk:edu
The Arts University Bournemouth,https://www.aub.ac.uk,,uk:edu
Askham Bryan College,https://www.askham-bryan.ac.uk,,uk:edu
Barking and Dagenham College,https://www.barkingdagenhamcollege.ac.uk,,uk:edu
Barnet & Southgate College,https://www.barnetsouthgate.ac.uk,,uk:edu
Barnsley College,https://www.barnsley.ac.uk,,uk:edu
Basingstoke College of Technology,https://www.bcot.ac.uk,,uk:edu
Bath Spa University,https://www.bathspa.ac.uk,,uk:edu
University College Birmingham,https://www.ucb.ac.uk,,uk:edu
Bishop Auckland College,https://www.bacoll.ac.uk,,uk:edu
Bishop Burton College,https://www.bishopburton.ac.uk,,uk:edu
Blackburn College,https://www.blackburn.ac.uk,,uk:edu
Blackpool and the Fylde College,https://www.blackpool.ac.uk,,uk:edu
Bolton College,https://www.boltoncollege.ac.uk,,uk:edu
Boston College,https://www.boston.ac.uk,,uk:edu
Bournemouth University,https://www.bournemouth.ac.uk,,uk:edu
Bradford College,https://www.bradfordcollege.ac.uk,,uk:edu
Bradford College,https://www.bradfordcollege.ac.uk,,uk:edu
University Centre Somerset College Group,https://www.bridgwater.ac.uk,,uk:edu
University of Brighton,https://www.brighton.ac.uk,,uk:edu
Bristol Baptist College,https://www.bristol-baptist.ac.uk,,uk:edu
Brockenhurst College,https://www.brock.ac.uk,,uk:edu
London South East Colleges,https://www.lsec.ac.uk,,uk:edu
Brooklands Technical College,https://www.brooklands.ac.uk,,uk:edu
Brunel University of London,https://www.brunel.ac.uk,,uk:edu
Buckinghamshire New University,https://www.bucks.ac.uk,,uk:edu
Burnley College,https://www.burnley.ac.uk,,uk:edu
Burton and South Derbyshire College,https://www.bsdc.ac.uk,,uk:edu
Burton and South Derbyshire College,https://www.bsdc.ac.uk,,uk:edu
Bury College,https://www.burycollege.ac.uk,,uk:edu
Calderdale College,https://www.calderdale.ac.uk,,uk:edu
Canterbury Christ Church University,https://www.canterbury.ac.uk,,uk:edu
Capel Manor College,https://www.capel.ac.uk,,uk:edu
Cardinal Newman College,https://www.cardinalnewman.ac.uk,,uk:edu
Cardinal Newman College,https://www.cardinalnewman.ac.uk,,uk:edu
Central School of Ballet Charitable Trust Limited(The),https://www.centralschoolofballet.co.uk,,uk:edu
University of Northumbria at Newcastle,https://www.northumbria.ac.uk,,uk:edu
Chesterfield College,https://www.chesterfield.ac.uk,,uk:edu
Chicken Shed Theatre Company,https://www.chickenshed.org.uk,,uk:edu
National Centre for Circus Arts,https://nationalcircus.org.uk,,uk:edu
Bath College,https://www.bathcollege.ac.uk,,uk:edu
City of Bristol College,https://www.cityofbristol.ac.uk,,uk:edu
City of Sunderland College,https://www.sunderlandcollege.ac.uk/,,uk:edu
"City St George's, University of London",https://www.city.ac.uk,,uk:edu
The Northern School of Art,http://northernart.ac.uk,,uk:edu
Colchester Institute,https://www.colchester.ac.uk,,uk:edu
College of Integrated Chinese Medicine,https://www.acupuncturecollege.org.uk,,uk:edu
Cornwall College,https://www.cornwall.ac.uk,,uk:edu
Coventry University,https://www.coventry.ac.uk,,uk:edu
Craven College,https://www.craven-college.ac.uk,,uk:edu
Croydon College,https://www.croydon.ac.uk,,uk:edu
Darlington College,https://www.darlington.ac.uk,,uk:edu
De Montfort University,https://www.dmu.ac.uk,,uk:edu
Derby College Group,https://www.derby-college.ac.uk,,uk:edu
Drama Studio London Limited,https://www.dramastudiolondon.co.uk,,uk:edu
West London College,https://www.wlc.ac.uk,,uk:edu
East Durham College,https://www.eastdurham.ac.uk,,uk:edu
Orbital South Colleges,https://www.esc.ac.uk,,uk:edu
ESCP - EAP European School Of Management,https://www.escpeurope.eu,,uk:edu
Exeter College,https://www.exe-coll.ac.uk,,uk:edu
Farnborough College of Technology,https://www.farn-ct.ac.uk,,uk:edu
Furness College,https://www.furness.ac.uk,,uk:edu
Glasgow School of Art.,https://www.gsa.ac.uk,,uk:edu
Gloucestershire College,https://www.gloscol.ac.uk,,uk:edu
"Goldsmiths, University of London",https://www.gold.ac.uk,,uk:edu
Grantham College,https://www.grantham.ac.uk,,uk:edu
Halesowen College,https://www.halesowen.ac.uk,,uk:edu
Halesowen College,https://www.halesowen.ac.uk,,uk:edu
Riverside College Halton,https://www.riverside.ac.uk,,uk:edu
EAST SUSSEX COLLEGE,https://www.escg.ac.uk,,uk:edu
Hereford College of Arts,https://www.hca.ac.uk,,uk:edu
"Herefordshire, Ludlow, and North Shropshire College",https://hlnsc.ac.uk/,,uk:edu
Hertford Regional College,https://www.hrc.ac.uk,,uk:edu
Holy Cross College,https://www.holycross.ac.uk,,uk:edu
Hopwood Hall College,https://www.hopwood.ac.uk,,uk:edu
Hugh Baird College,https://www.hughbaird.ac.uk,,uk:edu
Hull College Group,https://www.hull-college.ac.uk,,uk:edu
ICON College of Technology & Management,https://www.iconcollege.com,,uk:edu
Imperial College London,https://www.imperial.ac.uk,,uk:edu
Inchbald School of Design,https://www.inchbald.co.uk,,uk:edu
Kendal College,https://www.kendal.ac.uk,,uk:edu
University of Winchester,https://www.winchester.ac.uk,,uk:edu
King's College London,https://www.kcl.ac.uk,,uk:edu
South Thames Colleges Group,https://www.stcg.ac.uk,,uk:edu
Kingston University,https://www.kingston.ac.uk,,uk:edu
London Academy of Music and Dramatic Arts,https://www.lamda.org.uk,,uk:edu
Le Cordon Bleu Limited,https://www.cordonbleu.edu,,uk:edu
Leeds Arts University,https://www.leeds-art.ac.uk,,uk:edu
Leeds Beckett University,https://www.leedsbeckett.ac.uk,,uk:edu
Leicester College,https://www.leicestercollege.ac.uk,,uk:edu
Lincoln College,https://www.lincolncollege.ac.uk,,uk:edu
LIPA,https://www.lipa.ac.uk,,uk:edu
The City of Liverpool College,https://www.liv-coll.ac.uk,,uk:edu
Liverpool Hope University,https://www.hope.ac.uk,,uk:edu
Liverpool John Moores University,https://www.ljmu.ac.uk,,uk:edu
London Film Academy,https://www.londonfilmacademy.com,,uk:edu
London Metropolitan University,https://www.londonmet.ac.uk,,uk:edu
Bloomsbury Institute,https://www.bil.ac.uk,,uk:edu
The London School of Economics and Political Science,https://www.lse.ac.uk,,uk:edu
London School of Theology,https://www.lst.ac.uk,,uk:edu
London South Bank University,https://www.lsbu.ac.uk,,uk:edu
London Studio Centre,https://www.londonstudiocentre.org,,uk:edu
Loughborough College,https://www.loucoll.ac.uk,,uk:edu
Loughborough University,https://www.lboro.ac.uk,,uk:edu
East Coast College,https://www.eastcoast.ac.uk/,,uk:edu
Manchester Metropolitan University,https://www.mmu.ac.uk,,uk:edu
The Metanoia Institute,https://www.metanoia.ac.uk,,uk:edu
MidKent College,https://www.midkent.ac.uk,,uk:edu
Middlesbrough College,https://www.mbro.ac.uk,,uk:edu
Middlesex University,https://www.mdx.ac.uk,,uk:edu
Morley College,https://www.morleycollege.ac.uk,,uk:edu
Moulton College,https://www.moulton.ac.uk,,uk:edu
Mountview Academy of Theatre Arts,https://www.mountview.org.uk,,uk:edu
Myerscough College,https://www.myerscough.ac.uk,,uk:edu
Nazarene Theological College,https://www.nazarene.ac.uk,,uk:edu
East Lancashire Learning Group,https://www.nelsongroup.ac.uk,,uk:edu
New College Durham,https://www.newcollegedurham.ac.uk,,uk:edu
Nottingham College,https://www.nottinghamcollege.ac.uk,,uk:edu
New College Swindon,https://www.newcollege.ac.uk,,uk:edu
Newbury College,https://www.newbury-college.ac.uk,,uk:edu
Newcastle College,https://www.ncgrp.co.uk,,uk:edu
Newham College of Further Education,https://www.newham.ac.uk,,uk:edu
Petroc,https://www.petroc.ac.uk,,uk:edu
North East Surrey College of Technology (Nescot),https://www.nescot.ac.uk,,uk:edu
Dn Colleges Group,https://www.dncolleges.ac.uk,,uk:edu
North Warwickshire and South Leicestershire College,https://www.nwslc.ac.uk,,uk:edu
Northern College of Acupuncture,https://www.nca.ac.uk,,uk:edu
St Hild College,https://www.sthild.org,,uk:edu
City College Norwich,https://www.ccn.ac.uk,,uk:edu
Norwich University of the Arts,https://www.nua.ac.uk,,uk:edu
Nottingham Trent University,https://www.ntu.ac.uk,,uk:edu
Oaklands College,https://www.oaklands.ac.uk,,uk:edu
Open College of the Arts,https://www.oca-uk.com,,uk:edu
Activate Learning,https://www.activatelearning.ac.uk,,uk:edu
Oxford Brookes University,https://www.brookes.ac.uk,,uk:edu
Salford City College,https://www.salfordcc.ac.uk,,uk:edu
Peter Symonds College,https://psc.ac.uk/ahed,,uk:edu
Plumpton College,https://www.plumpton.ac.uk,,uk:edu
Arts University Plymouth,https://www.plymouthart.ac.uk,,uk:edu
City College Plymouth,https://www.cityplym.ac.uk,,uk:edu
Preston College,https://www.preston.ac.uk,,uk:edu
"Queen Margaret University, Edinburgh",https://www.qmu.ac.uk,,uk:edu
Queen's University Belfast,https://www.qub.ac.uk,,uk:edu
Rambert School of Ballet and Contemporary Dance,https://www.rambertschool.org.uk,,uk:edu
Ravensbourne University London,https://www.rave.ac.uk,,uk:edu
Reaseheath College,https://www.reaseheath.ac.uk,,uk:edu
Arden University,https://www.arden.ac.uk,,uk:edu
"Richmond, The American International University in London",https://www.richmond.ac.uk,,uk:edu
Robert Gordon University,https://www.rgu.ac.uk,,uk:edu
Rose Bruford College of Theatre and Performance,https://www.bruford.ac.uk,,uk:edu
Rnn Group,https://www.rotherham.ac.uk,,uk:edu
Royal Academy of Dance,https://www.rad.org.uk,,uk:edu
"Royal Holloway, University of London",https://www.rhul.ac.uk,,uk:edu
Royal Conservatoire of Scotland,https://www.rcs.ac.uk,,uk:edu
Sandwell College,https://www.sandwell.ac.uk,,uk:edu
Scotland's Rural College,https://www.sruc.ac.uk,,uk:edu
USP College,https://www.uspcollege.ac.uk,,uk:edu
USP College,https://www.uspcollege.ac.uk,,uk:edu
"Sheffield College, the",https://www.sheffcol.ac.uk,,uk:edu
Sheffield Hallam University,https://www.shu.ac.uk,,uk:edu
Shrewsbury College,https://www.shrewsbury.ac.uk,,uk:edu
Solihull College and University Centre,https://www.solihull.ac.uk,,uk:edu
South & City College Birmingham,https://www.sccb.ac.uk,,uk:edu
University Centre South Devon,https://www.southdevon.ac.uk,,uk:edu
